DAP,RTP
17.85,22.16
17.85,22.16
17.85,19.59
17.33,20.91
17.33,21.08
17.33,20.95
17.33,20.87
17.33,20.97
17.33,21.08
17.33,20.99
17.33,21.08
17.33,21.11
17.33,21.13
17.33,21.12
17.33,21.26
16.66,22.14
16.66,22.04
16.66,21.76
16.66,21.77
16.66,21.77
16.66,22.06
16.66,22.07
16.66,22.45
16.66,21.13
16.66,22.1
16.66,22.14
16.66,17.81
19.06,16.96
19.06,17.91
19.06,17.97
19.06,19.72
19.06,21.15
19.06,21.13
19.06,21.7
19.06,21.65
19.06,22.43
19.06,22.05
19.06,21.55
19.06,17.9
20.97,16.59
20.97,17.4
20.97,17.75
20.97,20.96
20.97,21.24
20.97,21.28
20.97,21.32
20.97,22.06
20.97,22.3
20.97,22.43
20.97,22.49
20.97,22.84
22.18,23.64
22.18,23.9
22.18,24.57
22.18,25.16
22.18,25.52
22.18,25.61
22.18,25.77
22.18,26.46
22.18,26.48
22.18,27.2
22.18,28.08
22.18,25.19
26.52,25.89
26.52,27.74
26.52,27.46
26.52,26.05
26.52,26.25
26.52,27.78
26.52,27.82
26.52,28.72
26.52,29.09
26.52,33.47
26.52,37.02
26.52,27.79
28.05,26.61
28.05,27.86
28.05,27.3
28.05,28.06
28.05,28.07
28.05,27.99
28.05,59.95
28.05,38.5
28.05,32.39
28.05,33.96
28.05,34.15
28.05,28.76
29.89,62.94
29.89,33.99
29.89,32.82
29.89,50.56
29.89,36.9
29.89,33.93
29.89,36.8
29.89,38.39
29.89,38.43
29.89,173.68
29.89,56.17
29.89,37.28
33.03,33.57
33.03,36.99
33.03,36.95
33.03,38.41
33.03,38.34
33.03,51.54
33.03,38.33
33.03,47.46
33.03,36.93
33.03,34.81
33.03,36.93
33.03,25.69
34.75,25.49
34.75,26.39
34.75,26.62
34.75,26.69
34.75,29.02
34.75,29.17
34.75,29.2
34.75,27.52
34.75,26.73
34.75,26.7
34.75,26.58
34.75,22.48
36.93,23.19
36.93,23.2
36.93,23.35
36.93,23.68
36.93,24.36
36.93,26.99
36.93,33.98
36.93,34.02
36.93,34.02
36.93,34.02
36.93,34.02
36.93,25.96
38.4,-44.95
38.4,25.89
38.4,32.22
38.4,36.8
38.4,33.96
38.4,47.26
38.4,32.24
38.4,32.24
38.4,33.99
38.4,33.93
38.4,32.22
38.4,32.22
40.15,32.19
40.15,32.22
40.15,33.93
40.15,33.96
40.15,32.24
40.15,32.24
40.15,32.24
40.15,32.24
40.15,32.18
40.15,32.15
40.15,28.45
40.15,32.15
34.13,32.18
34.13,28.45
34.13,28.4
34.13,32.16
34.13,28.43
34.13,28.38
34.13,28.41
34.13,24.62
34.13,52.81
34.13,63.62
34.13,52.14
34.13,58.07
30.82,24.8
30.82,25.91
30.82,25.91
30.82,25.39
30.82,25.15
30.82,25.27
30.82,25.91
30.82,25.91
30.82,25.25
30.82,25.22
30.82,24.6
30.82,26.24
30.67,25.03
30.67,25.26
30.67,24.8
30.67,26.17
30.67,26.17
30.67,27.46
30.67,33.49
30.67,27.26
30.67,26.17
30.67,24.98
30.67,24.96
30.67,36.95
28.04,36.09
28.04,31.94
28.04,26.04
28.04,25.43
28.04,24.81
28.04,32.76
28.04,32.76
28.04,24.44
28.04,36.76
28.04,26.32
28.04,27.81
28.04,42.15
25.36,27.47
25.36,27.47
25.36,29.9
25.36,30.28
25.36,28.41
25.36,27.65
25.36,27.7
25.36,25.53
25.36,23.61
25.36,23.23
25.36,23.23
25.36,29.34
23.34,23.91
23.34,23.77
23.34,23.66
23.34,23.59
23.34,23.63
23.34,23.65
23.34,24.35
23.34,24.41
23.34,23.55
23.34,23.23
23.34,24.02
23.34,25.16
26.38,25.31
26.38,25.24
26.38,23.35
26.38,23.1
26.38,23.1
26.38,22.63
26.38,22.63
26.38,22.33
26.38,21.33
26.38,21.17
26.38,20.62
26.38,21.15
21.81,22.89
21.81,21.06
21.81,22.14
21.81,22.06
21.81,21.27
21.81,21.13
21.81,21.04
21.81,20.56
21.81,20.52
21.81,20.65
21.81,21.08
21.81,20.26
20.41,19.55
20.41,19.14
20.41,20.63
20.41,19.57
20.41,19.55
20.41,19.54
20.41,19.54
20.41,19.54
20.41,19.09
20.41,19.55
20.41,19.55
20.41,19.54
19.6,19.54
19.6,18.67
19.6,18.44
19.6,17.38
19.6,18.32
19.6,17.46
19.6,17.37
19.6,17.09
19.6,17.29
19.6,16.85
19.6,16.15
19.6,16.16
18.96,17.66
18.96,17.63
18.96,17.56
18.96,17.66
18.96,17.38
18.96,20.6
18.96,19.12
18.96,19.14
18.96,19.55
18.96,19.12
18.96,19.09
18.96,19.64
18.98,21.08
18.98,21.08
18.98,21.11
18.98,21.15
18.98,21.61
18.98,18.74
18.98,18.71
18.98,18.68
18.98,18.6
18.98,17.28
18.98,16.16
18.98,15.9
16.91,15.83
16.91,15.8
16.91,15.83
16.91,17.07
16.91,15.9
16.91,15.8
16.91,15.72
16.91,15.78
16.91,16.16
16.91,17.68
16.91,18.73
16.91,13.21
16.88,15.14
16.88,14.41
16.88,14.49
16.88,14.44
16.88,14.39
16.88,14.48
16.88,15.73
16.88,14.55
16.88,15.74
16.88,15.16
16.88,15.73
16.88,14.39
20.72,15.35
20.72,15.87
20.72,15.94
20.72,15.95
20.72,16.1
20.72,16.06
20.72,16.14
20.72,16.26
20.72,16.53
20.72,18.03
20.72,17.94
20.72,16.69
24.48,16.57
24.48,17.8
24.48,17.95
24.48,19.96
24.48,19.97
24.48,20.01
24.48,20.43
24.48,23.76
24.48,23.7
24.48,23.69
24.48,25.85
24.48,19.59
29.1,19.59
29.1,20.37
29.1,20.63
29.1,20.72
29.1,22.08
29.1,21.94
29.1,22.08
29.1,22.38
29.1,21.83
29.1,0
29.1,22.87
29.1,23.06
31.17,22.71
31.17,22.71
31.17,30.23
31.17,32.62
31.17,48.42
31.17,33.38
31.17,47.96
31.17,36.06
31.17,26.26
31.17,26.68
31.17,28.61
31.17,25.98
40,26.37
40,29.63
40,34.78
40,35.68
40,39.78
40,33.99
40,31.86
40,31.71
40,29.24
40,30.59
40,30.92
40,33.07
38.29,35.91
38.29,36.09
38.29,36.72
38.29,46.15
38.29,50.9
38.29,45.41
38.29,44.43
38.29,49
38.29,83.95
38.29,79.07
38.29,79.07
38.29,74.76
42.35,96.41
42.35,96.41
42.35,96.41
42.35,76.83
42.35,97.02
42.35,60.09
42.35,43.35
42.35,45.05
42.35,43.45
42.35,46.1
42.35,45.81
42.35,57.62
44.16,61.07
44.16,59.39
44.16,49.39
44.16,42.12
44.16,42.32
44.16,42.87
44.16,42.43
44.16,44.14
44.16,50.5
44.16,60.16
44.16,64.11
44.16,49
47.6,59.65
47.6,60.7
47.6,44.35
47.6,44.75
47.6,57.56
47.6,60.22
47.6,60.22
47.6,60.59
47.6,59.71
47.6,60.51
47.6,60.39
47.6,61.57
49.22,61.56
49.22,57.58
49.22,47.65
49.22,61.46
49.22,61.46
49.22,61.46
49.22,43.91
49.22,41.94
49.22,41.87
49.22,41.1
49.22,49.66
49.22,86.15
52.68,80.44
52.68,68.61
52.68,105.08
52.68,81.43
52.68,81.39
52.68,155.17
52.68,92.97
52.68,73.24
52.68,81.4
52.68,81.04
52.68,73.58
52.68,92.24
50.13,92.23
50.13,74.54
50.13,77.5
50.13,84.6
50.13,66.8
50.13,68.4
50.13,68.16
50.13,68.18
50.13,68.13
50.13,68.34
50.13,68.15
50.13,67.79
40.14,65.52
40.14,61.03
40.14,65.99
40.14,61.33
40.14,65.18
40.14,96.82
40.14,59.92
40.14,42
40.14,42.66
40.14,41.65
40.14,38.91
40.14,44.33
38.34,26.46
38.34,32.99
38.34,31.41
38.34,30.28
38.34,28.23
38.34,27.07
38.34,22.91
38.34,17.21
38.34,22.19
38.34,22.17
38.34,22.17
38.34,26.28
30.6,23.1
30.6,14.32
30.6,23.21
30.6,23.3
30.6,22.98
30.6,22.94
30.6,22.93
30.6,22.54
30.6,21.52
30.6,20.97
30.6,19.96
30.6,22.58
26.67,22.47
26.67,22.45
26.67,22.45
26.67,22.31
26.67,22.2
26.67,21.34
26.67,20.63
26.67,19.65
26.67,17.81
26.67,17.46
26.67,17.78
26.67,21.42
24.54,17.87
24.54,16.84
24.54,17.21
24.54,16.76
24.54,16.12
24.54,16.13
24.54,15.61
24.54,15.46
24.54,15.37
24.54,15.16
24.54,14.67
24.54,18.6
22.11,16.38
22.11,16.26
22.11,19.07
22.11,18.88
22.11,18.63
22.11,17.55
22.11,17.36
22.11,17.01
22.11,16.91
22.11,16.9
22.11,16
22.11,15.06
20.28,17.46
20.28,16.11
20.28,15.16
20.28,13.91
20.28,13.93
20.28,13.22
20.28,13.22
20.28,13.93
20.28,14.7
20.28,15.2
20.28,15.14
20.28,14.93
19.25,14.93
19.25,14.93
19.25,14.9
19.25,14.89
19.25,14.9
19.25,14.9
19.25,14.88
19.25,14.89
19.25,14.92
19.25,14.91
19.25,13.19
19.25,14.37
18.95,14.6
18.95,15.13
18.95,15.18
18.95,15.37
18.95,15.19
18.95,15.13
18.95,14.6
18.95,15.03
18.95,15.04
18.95,14.57
18.95,14.7
18.95,11.73
20.76,13.17
20.76,13.2
20.76,12.84
20.76,13.24
20.76,14.48
20.76,15.35
20.76,15.81
20.76,15.95
20.76,15.72
20.76,14.64
20.76,14.66
20.76,13.21
21.62,15.87
21.62,15.15
21.62,14.72
21.62,14.73
21.62,14.94
21.62,15.15
21.62,15.77
21.62,15.99
21.62,16.13
21.62,17.11
21.62,17.38
21.62,14.89
25.08,10.13
25.08,15.03
25.08,15.18
25.08,16.51
25.08,16.56
25.08,16.89
25.08,17.65
25.08,17.86
25.08,17.78
25.08,17.87
25.08,18.94
25.08,12.85
26.84,17.35
26.84,17.89
26.84,18.01
26.84,18.97
26.84,19.97
26.84,21.78
26.84,23.7
26.84,24.25
26.84,24.79
26.84,24.76
26.84,26.68
26.84,21.48
30.29,23.02
30.29,23.11
30.29,23.04
30.29,23.36
30.29,23.11
30.29,22.68
30.29,23.36
30.29,23.36
30.29,23.35
30.29,23.35
30.29,23.43
30.29,23.38
32.65,23.9
32.65,25.07
32.65,23.66
32.65,24.29
32.65,24.31
32.65,24.31
32.65,24.95
32.65,26.41
32.65,26.39
32.65,26.41
32.65,26.39
32.65,24.88
37.63,24.39
37.63,25.9
37.63,24.96
37.63,25.64
37.63,26.48
37.63,26.52
37.63,27.71
37.63,27.75
37.63,27.85
37.63,30.51
37.63,28.37
37.63,31.44
42.64,31.01
42.64,30.81
42.64,30.96
42.64,30.78
42.64,31.77
42.64,31.78
42.64,31.78
42.64,31.8
42.64,31.8
42.64,32.08
42.64,32.06
42.64,31.47
48.15,31.77
48.15,31.62
48.15,35.27
48.15,35.56
48.15,35.54
48.15,35.64
48.15,35.72
48.15,35.84
48.15,35.84
48.15,35.85
48.15,35.85
48.15,35.79
50.59,35.81
50.59,35.84
50.59,35.68
50.59,35.84
50.59,35.86
50.59,35.86
50.59,35.87
50.59,35.88
50.59,35.87
50.59,35.87
50.59,35.87
50.59,36.34
56.6,38.35
56.6,37.85
56.6,35.82
56.6,36.93
56.6,116.25
56.6,67.19
56.6,60.43
56.6,68.14
56.6,90.97
56.6,109.56
56.6,108.17
56.6,67.89
66.87,65.56
66.87,64.91
66.87,58.97
66.87,53.37
66.87,35.5
66.87,33.96
66.87,33.96
66.87,33.54
66.87,33.38
66.87,33.33
66.87,32.74
66.87,32.56
63.59,33.88
63.59,32.56
63.59,32.59
63.59,32.56
63.59,32.56
63.59,32.34
63.59,32.33
63.59,32.34
63.59,32.24
63.59,30.89
63.59,31.29
63.59,32.27
56.53,32.29
56.53,30.47
56.53,23.41
56.53,23.37
56.53,23.39
56.53,23.49
56.53,25.3
56.53,23.5
56.53,23.97
56.53,24.63
56.53,23.45
56.53,28.15
42.53,26.41
42.53,23.95
42.53,23.95
42.53,24.26
42.53,23.57
42.53,24.94
42.53,23.46
42.53,23.44
42.53,26.82
42.53,26.58
42.53,26.46
42.53,27.38
42.3,23.43
42.3,23.43
42.3,23.95
42.3,24.51
42.3,24.92
42.3,26.54
42.3,23.95
42.3,23.69
42.3,23.43
42.3,23.36
42.3,23.3
42.3,23.27
37.74,23.24
37.74,22.26
37.74,22.26
37.74,21.58
37.74,20.69
37.74,21.41
37.74,20.71
37.74,20.01
37.74,19.99
37.74,19.74
37.74,19.82
37.74,20.93
34.33,20.01
34.33,19.8
34.33,19.28
34.33,18.27
34.33,18.26
34.33,18.25
34.33,17.87
34.33,17.79
34.33,17.46
34.33,17.55
34.33,15.93
34.33,17.44
28.47,16.84
28.47,16.83
28.47,16.78
28.47,16.71
28.47,16.55
28.47,16.72
28.47,16.71
28.47,16.69
28.47,16.69
28.47,16.69
28.47,16.84
28.47,19.29
27.75,20.19
27.75,19.24
27.75,18.7
27.75,19.15
27.75,18.57
27.75,18.54
27.75,18.56
27.75,18.04
27.75,17.49
27.75,16.72
27.75,15.93
27.75,17.4
23.64,18.21
23.64,17.45
23.64,16.78
23.64,16.52
23.64,15.88
23.64,15.77
23.64,15.77
23.64,15.16
23.64,15
23.64,15
23.64,14.03
23.64,17.94
22.8,17.2
22.8,16.4
22.8,16.36
22.8,15.82
22.8,15.59
22.8,15.56
22.8,15.36
22.8,14.96
22.8,14.95
22.8,14.95
22.8,14.93
22.8,14.93
21.79,14.96
21.79,14.95
21.79,14.95
21.79,14.93
21.79,14.93
21.79,14.95
21.79,14.93
21.79,14.93
21.79,14.72
21.79,14.45
21.79,14.15
21.79,14.93
21.66,14.94
21.66,14.72
21.66,3.36
21.66,3.36
21.66,3.36
21.66,3.36
21.66,3.38
21.66,3.38
21.66,13.73
21.66,14.05
21.66,14.05
21.66,2.22
23.08,2.23
23.08,3.37
23.08,14.03
23.08,14.05
23.08,14.23
23.08,14.76
23.08,14.96
23.08,14.98
23.08,15.02
23.08,14.98
23.08,14.75
23.08,14.05
23.65,14.99
23.65,14.8
23.65,14.87
23.65,14.97
23.65,14.99
23.65,14.99
23.65,15.16
23.65,15.38
23.65,15.71
23.65,15.96
23.65,16.82
23.65,8.5
27.46,8.56
27.46,14.46
27.46,8.8
27.46,8.86
27.46,16.03
27.46,9.77
27.46,9.77
27.46,9.76
27.46,9.93
27.46,10.13
27.46,10.18
27.46,8.5
29.99,12.23
29.99,16.3
29.99,16.76
29.99,17.05
29.99,17.25
29.99,17.23
29.99,17.23
29.99,17.77
29.99,17.77
29.99,18.85
29.99,18.85
29.99,21.28
31.82,22.95
31.82,22.52
31.82,21.64
31.82,21.99
31.82,22.07
31.82,22.07
31.82,22.65
31.82,22.08
31.82,22.07
31.82,22.7
31.82,22.4
31.82,17.75
32.67,23.21
32.67,24.03
32.67,23.21
32.67,23.2
32.67,23.21
32.67,24.14
32.67,0
32.67,28.75
32.67,31.7
32.67,26.77
32.67,32.77
32.67,28.49
37.85,23.73
37.85,32.43
37.85,24.25
37.85,25.08
37.85,24.28
37.85,24.32
37.85,25.12
37.85,25.11
37.85,25.44
37.85,25.11
37.85,25.13
37.85,22.64
46.95,23.13
46.95,23.76
46.95,24.29
46.95,24.29
46.95,24.41
46.95,25.13
46.95,26.4
46.95,26.59
46.95,26.5
46.95,26.45
46.95,26.77
46.95,24.29
47.05,26.26
47.05,26.26
47.05,25.33
47.05,25.41
47.05,26.23
47.05,26.4
47.05,26.52
47.05,26.62
47.05,26.52
47.05,26.52
47.05,26.75
47.05,25.56
49.64,26.18
49.64,26.42
49.64,26.42
49.64,26.55
49.64,26.52
49.64,26.73
49.64,26.75
49.64,26.69
49.64,26.55
49.64,27.13
49.64,27.03
49.64,26.05
53.31,26.3
53.31,26.3
53.31,26.34
53.31,26.51
53.31,26.48
53.31,26.48
53.31,26.52
53.31,26.55
53.31,26.68
53.31,26.66
53.31,26.78
53.31,26.38
60.14,26.3
60.14,26.29
60.14,26.3
60.14,26.33
60.14,26.52
60.14,26.52
60.14,26.55
60.14,26.55
60.14,26.55
60.14,26.78
60.14,29.18
60.14,27.13
54.74,26.61
54.74,26.67
54.74,26.67
54.74,26.76
54.74,26.83
54.74,27.5
54.74,27.51
54.74,26.84
54.74,26.6
54.74,26.64
54.74,26.46
54.74,28.46
53.56,29.25
53.56,32.78
53.56,30.77
53.56,33.23
53.56,32.72
53.56,32.75
53.56,31.37
53.56,29.84
53.56,30.82
53.56,29.66
53.56,29.16
53.56,28.49
41.94,26.64
41.94,26.61
41.94,26.73
41.94,26.84
41.94,26.65
41.94,26.4
41.94,24.22
41.94,24.2
41.94,24.77
41.94,25.14
41.94,24.25
41.94,29.13
40,27.62
40,27.78
40,27.8
40,27.9
40,28
40,27.95
40,27.74
40,26.86
40,26.71
40,26.7
40,26.65
40,26.99
36.43,24.18
36.43,23.69
36.43,24.16
36.43,24.01
36.43,23.67
36.43,24.45
36.43,23.73
36.43,22.66
36.43,23.01
36.43,22.99
36.43,22.92
36.43,24.23
30.57,23.01
30.57,21.56
30.57,21.24
30.57,20.47
30.57,19.18
30.57,19.09
30.57,19.05
30.57,18.6
30.57,18.98
30.57,18.6
30.57,17.43
30.57,22.77
26.86,22.7
26.86,19.18
26.86,18.82
26.86,17.42
26.86,16.31
26.86,16.82
26.86,16.8
26.86,16.71
26.86,16.71
26.86,16.71
26.86,17.07
26.86,25.17
26.61,22.74
26.61,23.23
26.61,22.22
26.61,23.32
26.61,23.28
26.61,23.28
26.61,23.27
26.61,23.22
26.61,23.23
26.61,23.28
26.61,22.72
26.61,26.82
20.04,24.63
20.04,23.9
20.04,19.49
20.04,22.37
20.04,22.66
20.04,22.69
20.04,22.69
20.04,20.53
20.04,23.12
20.04,20.08
20.04,18.53
20.04,18.53
19.26,18.55
19.26,18.55
19.26,18.58
19.26,19.17
19.26,19.15
19.26,18.93
19.26,18.56
19.26,18.26
19.26,18.21
19.26,18.08
19.26,18.04
19.26,18.47
18.18,18.42
18.18,18.5
18.18,18.77
18.18,18.51
18.18,18.45
18.18,18.32
18.18,18.23
18.18,18.03
18.18,18.04
18.18,18
18.18,18.03
18.18,18.47
18.12,18.86
18.12,20.07
18.12,19.58
18.12,19.57
18.12,19.33
18.12,20.51
18.12,20.51
18.12,20.54
18.12,20.53
18.12,20.51
18.12,20.58
18.12,20.21
19.8,21.88
19.8,21.26
19.8,21.1
19.8,21.25
19.8,21.24
19.8,21.8
19.8,22.17
19.8,22.26
19.8,24.14
19.8,23.4
19.8,23.35
19.8,22.17
23.14,22.17
23.14,24.36
23.14,22.19
23.14,22.28
23.14,25.32
23.14,25.32
23.14,25.41
23.14,26.39
23.14,26.62
23.14,26.72
23.14,29.18
23.14,23.1
26.81,23.86
26.81,24.86
26.81,22.78
26.81,23.99
26.81,25.06
26.81,25.15
26.81,25.21
26.81,25.73
26.81,26.78
26.81,27.24
26.81,26.74
26.81,20.73
28.53,22.21
28.53,23.33
28.53,23.52
28.53,23.91
28.53,23.81
28.53,23.86
28.53,24.41
28.53,25.21
28.53,26.52
28.53,27.57
28.53,29.46
28.53,24.58
31.04,25.31
31.04,26.52
31.04,25.93
31.04,28.57
31.04,28.15
31.04,29.83
31.04,29.83
31.04,29.9
31.04,28.57
31.04,28.74
31.04,27.58
31.04,28.51
34.6,31.42
34.6,31.41
34.6,28.67
34.6,35.04
34.6,30.02
34.6,29.06
34.6,29.24
34.6,29.26
34.6,29.25
34.6,29.34
34.6,29.71
34.6,26.98
44.55,27.37
44.55,27.66
44.55,27.6
44.55,29.37
44.55,30.17
44.55,29.37
44.55,30.17
44.55,30.84
44.55,28.86
44.55,28.69
44.55,29.3
44.55,28.91
47.46,31.28
47.46,29.61
47.46,29.68
47.46,30.16
47.46,30.19
47.46,30.16
47.46,30.16
47.46,30.3
47.46,30.19
47.46,30.19
47.46,31.9
47.46,27.99
44.21,28.34
44.21,28.54
44.21,28.71
44.21,29.61
44.21,31.2
44.21,31.2
44.21,31.25
44.21,32.5
44.21,33.11
44.21,33.11
44.21,43.64
44.21,107.33
47.78,108.39
47.78,174.37
47.78,107.79
47.78,40.79
47.78,107.05
47.78,47.5
47.78,49.77
47.78,107.14
47.78,40.72
47.78,35.35
47.78,40.64
47.78,35.35
55,107.61
55,107.7
55,108.08
55,108.66
55,108.53
55,107.7
55,107.33
55,107.69
55,77.93
55,42.62
55,37.08
55,28.09
59.33,28.82
59.33,28.79
59.33,25.26
59.33,25.29
59.33,32.56
59.33,84.4
59.33,63.37
59.33,66.94
59.33,139.83
59.33,168.77
59.33,72.02
59.33,83.41
55.75,67.85
55.75,65.61
55.75,71.3
55.75,68.78
55.75,66.74
55.75,77.05
55.75,64.35
55.75,40.77
55.75,35.5
55.75,34.95
55.75,29.8
55.75,35.14
45.19,34.53
45.19,33.19
45.19,34.49
45.19,33.88
45.19,29.2
45.19,28.7
45.19,29.22
45.19,28.71
45.19,31.2
45.19,34.58
45.19,31.41
45.19,52.08
44.7,71.19
44.7,35.43
44.7,34.97
44.7,34.77
44.7,34.54
44.7,26.11
44.7,27.27
44.7,27.12
44.7,26.18
44.7,26.15
44.7,26.13
44.7,27.42
38.74,25.4
38.74,25.39
38.74,25.47
38.74,26.26
38.74,27.12
38.74,27.46
38.74,27.93
38.74,28.06
38.74,26.51
38.74,26.37
38.74,26.42
38.74,30.91
36.78,28.11
36.78,28.19
36.78,28.19
36.78,28.19
36.78,28.09
36.78,28.24
36.78,28.21
36.78,28.01
36.78,27.07
36.78,25.23
36.78,25.21
36.78,28.13
31.89,27.23
31.89,29.29
31.89,27.19
31.89,27.16
31.89,27.15
31.89,27.07
31.89,25.91
31.89,25.46
31.89,25.31
31.89,24.45
31.89,24.58
31.89,26.5
27.13,26.5
27.13,26.25
27.13,25.91
27.13,25.91
27.13,25.83
27.13,26.15
27.13,25.81
27.13,25.82
27.13,25.17
27.13,24.29
27.13,23.42
27.13,32.59
27.86,26.7
27.86,26.61
27.86,26.95
27.86,26.95
27.86,25.85
27.86,25.92
27.86,25.89
27.86,25.81
27.86,25.39
27.86,25.35
27.86,25.33
27.86,25.39
25.35,25.42
25.35,25.15
25.35,22.89
25.35,24.6
25.35,24.58
25.35,24.17
25.35,23.69
25.35,23.34
25.35,23.34
25.35,22.85
25.35,22.63
25.35,21.14
22.24,20.98
22.24,20.83
22.24,16.18
22.24,15.79
22.24,15.24
22.24,15.13
22.24,15.05
22.24,14.42
22.24,14.91
22.24,16.18
22.24,15.93
22.24,15.92
21.01,16.57
21.01,16.37
21.01,16.35
21.01,16.2
21.01,15.89
21.01,16
21.01,16.26
21.01,16.2
21.01,16.48
21.01,16.5
21.01,16.2
21.01,16.37
20.89,15.99
20.89,16.18
20.89,15.77
20.89,15.77
20.89,15.97
20.89,15.98
20.89,16.56
20.89,16.56
20.89,16.57
20.89,16.59
20.89,17.39
20.89,16.16
22.75,17.03
22.75,19.63
22.75,18.95
22.75,17.9
22.75,19.62
22.75,18.98
22.75,20.53
22.75,20.81
22.75,21.73
22.75,21.8
22.75,21.72
22.75,19.56
24.14,20.95
24.14,21.38
24.14,21.53
24.14,22.06
24.14,23.17
24.14,24.21
24.14,24.41
24.14,25.39
24.14,26.04
24.14,26.34
24.14,26.52
24.14,18.65
27.76,19.54
27.76,20.81
27.76,19.89
27.76,20.79
27.76,20.94
27.76,21.54
27.76,22.2
27.76,23.23
27.76,24.91
27.76,24.93
27.76,25
27.76,23.65
28.92,24.64
28.92,24.63
28.92,21.49
28.92,23.87
28.92,24.76
28.92,24.76
28.92,24.91
28.92,27.45
28.92,24.89
28.92,25.12
28.92,26.37
28.92,25.37
31.9,25.36
31.9,28.78
31.9,27.81
31.9,25.32
31.9,24.9
31.9,23.99
31.9,24.32
31.9,25.34
31.9,27.63
31.9,31.86
31.9,29.78
31.9,28.19
33.1,30.2
33.1,28.67
33.1,28.8
33.1,376.37
33.1,364.92
33.1,196.19
33.1,30.83
33.1,31.32
33.1,28.65
33.1,39.56
33.1,28.65
33.1,31.53
35.31,31.46
35.31,40.14
35.31,34.42
35.31,31.88
35.31,34.29
35.31,34.35
35.31,34.14
35.31,47.82
35.31,34.24
35.31,36.58
35.31,37.15
35.31,32.9
41.36,37.14
41.36,37.29
41.36,35.11
41.36,27.22
41.36,28.43
41.36,28.47
41.36,28.3
41.36,28.31
41.36,31.32
41.36,35.42
41.36,34.75
41.36,30.28
43.11,30.25
43.11,30.24
43.11,33.81
43.11,33.35
43.11,33.31
43.11,35.49
43.11,35.38
43.11,35.48
43.11,35.84
43.11,37.48
43.11,37.5
43.11,34.38
46.13,37.95
46.13,35.66
46.13,36.25
46.13,32.7
46.13,34.34
46.13,36.21
46.13,63.25
46.13,45.09
46.13,36.82
46.13,38.46
46.13,38.5
46.13,34.97
48.13,32.01
48.13,34.92
48.13,35.09
48.13,38.44
48.13,35.42
48.13,35.42
48.13,35.73
48.13,35.54
48.13,37.58
48.13,36.25
48.13,36.6
48.13,28.7
57.91,28.25
57.91,30.2
57.91,48.32
57.91,30.23
57.91,42.62
57.91,60.12
57.91,91.2
57.91,127.84
57.91,129.04
57.91,134.36
57.91,129.52
57.91,128.19
53.63,124.85
53.63,125.66
53.63,50.52
53.63,44.69
53.63,41.99
53.63,43.27
53.63,43.15
53.63,36.61
53.63,36.1
53.63,32.67
53.63,36.97
53.63,37.19
43.64,33.5
43.64,32.89
43.64,32.73
43.64,31.34
43.64,28.72
43.64,27.96
43.64,28.32
43.64,28.06
43.64,27.91
43.64,25.64
43.64,25.64
43.64,39.01
40.3,30.36
40.3,29.97
40.3,86.62
40.3,53.75
40.3,53.53
40.3,56.19
40.3,57.45
40.3,57.88
40.3,59.34
40.3,60.86
40.3,58.92
40.3,51.89
37.86,50.25
37.86,50.44
37.86,124.39
37.86,85.54
37.86,58.95
37.86,58.33
37.86,58.24
37.86,47.2
37.86,41.57
37.86,33.31
37.86,31.71
37.86,31.71
34.65,31.72
34.65,27.96
34.65,23.96
34.65,22.91
34.65,21.61
34.65,23.4
34.65,23.81
34.65,22.7
34.65,24.57
34.65,23.96
34.65,23.82
34.65,25.44
30.08,24.2
30.08,23.56
30.08,23.84
30.08,24.58
30.08,23.84
30.08,23.85
30.08,23.02
30.08,23.02
30.08,20.65
30.08,19.09
30.08,19.3
30.08,28.6
27.48,27.33
27.48,27.31
27.48,26.36
27.48,24.8
27.48,24.77
27.48,25.35
27.48,26.89
27.48,27.08
27.48,28.83
27.48,30.93
27.48,31.3
27.48,37.13
21.92,29.18
21.92,29.66
21.92,24.57
21.92,27.44
21.92,27.61
21.92,28.29
21.92,25.92
21.92,25.92
21.92,24.41
21.92,23.95
21.92,23.79
21.92,23.96
20.04,23.96
20.04,23.77
20.04,23.01
20.04,21.73
20.04,20.37
20.04,20.54
20.04,20.96
20.04,20.39
20.04,20.41
20.04,20.41
20.04,20.39
20.04,21.67
18.23,23.01
18.23,22.84
18.23,22.84
18.23,21.95
18.23,20.51
18.23,21.02
18.23,22.84
18.23,22.84
18.23,20.57
18.23,20.39
18.23,20.38
18.23,22.64
17.44,23.42
17.44,22.8
17.44,22.8
17.44,20.33
17.44,20.34
17.44,20.33
17.44,19.4
17.44,20.33
17.44,20.32
17.44,20.32
17.44,20.32
17.44,18.54
17.24,15.98
17.24,15.91
17.24,15.6
17.24,15.53
17.24,15.35
17.24,15.98
17.24,18.09
17.24,19.01
17.24,19.68
17.24,19.96
17.24,18.95
17.24,18.36
18.9,18.28
18.9,18.36
18.9,20.09
18.9,22.17
18.9,21.79
18.9,21.06
18.9,22.15
18.9,22.16
18.9,22.17
18.9,22.15
18.9,20.97
18.9,21.99
19.87,22.19
19.87,22.19
19.87,22.15
19.87,22.17
19.87,22.22
19.87,22.84
19.87,23.77
19.87,23.92
19.87,23.9
19.87,23.9
19.87,24.56
19.87,22.18
20.65,22
20.65,22.23
20.65,21.93
20.65,20.64
20.65,20.64
20.65,22.21
